Activity ID,Activity Name,Original Duration,Remaining Duration,Baseline Start,Baseline Finish,Start,Finish,Total Float,task_code,status_code,wbs_id,task_name,pred_list,pred_details,succ_list,succ_details,start_date,end_date,delete_record_flag_x,predtask__projwbs__wbs_full_name,task__projwbs__wbs_full_name,predtask__task_name,task__task_name,pred_task_id,task_id,pred_type,PREDTASK__status_code,TASK__status_code,lag_hr_cnt,delete_record_flag_y,Delay_Duration,Delay_Status,Predecessor_Count,Successor_Count
HE-BL-1130,"Issue ICR-Foundation, GA & Reinforcement Details for E&I Building at Sweihan CRS",10,0,2024-02-03,2024-02-17,03-Feb-24 A,17-Feb-24 A,,HE-BL-1130,Completed,P2543-R01-Oct24..1.EN.12.2,"Issue ICR-Foundation, GA & Reinforcement Details for E&I Building at Sweihan CRS",HE-BL-1000,HE-BL-1000: FS 10,"HE-BL-1080, HE-BL-1140","HE-BL-1080: FS 10, HE-BL-1140: FS",2024-02-03 00:00:00,2024-02-17 00:00:00,,P2543-R01-Oct24..1.EN.12.3 Structural Design Calculation,"P2543-R01-Oct24..1.EN.12.2 Foundation, GA & Reinforcement Details for E&I Building at Sweihan CRS",Issue ICR-Structural Design Calculation,"Issue ICR-Foundation, GA & Reinforcement Details for E&I Building at Sweihan CRS",HE-BL-1000,HE-BL-1130,FS,Completed,Completed,10,,0,2,1,2
HE-BL-1140,"Receive Company Comments-Foundation, GA & Reinforcement Details for E&I Building at Sweihan CRS",3,0,2024-03-31,2024-04-04,31-Mar-24 A,04-Apr-24 A,,HE-BL-1140,Completed,P2543-R01-Oct24..1.EN.12.2,"Receive Company Comments-Foundation, GA & Reinforcement Details for E&I Building at Sweihan CRS",HE-BL-1130,HE-BL-1130: FS,HE-BL-1100,HE-BL-1100: FS,2024-03-31 00:00:00,2024-04-04 00:00:00,,"P2543-R01-Oct24..1.EN.12.2 Foundation, GA & Reinforcement Details for E&I Building at Sweihan CRS","P2543-R01-Oct24..1.EN.12.2 Foundation, GA & Reinforcement Details for E&I Building at Sweihan CRS","Issue ICR-Foundation, GA & Reinforcement Details for E&I Building at Sweihan CRS","Receive Company Comments-Foundation, GA & Reinforcement Details for E&I Building at Sweihan CRS",HE-BL-1130,HE-BL-1140,FS,Completed,Completed,0,,0,2,1,1
HE-BL-1100,"Re-Issue for Approval-Foundation, GA & Reinforcement Details for E&I Building at Sweihan CRS",2,0,2024-04-05,2024-04-10,05-Apr-24 A,10-Apr-24 A,,HE-BL-1100,Completed,P2543-R01-Oct24..1.EN.12.2,"Re-Issue for Approval-Foundation, GA & Reinforcement Details for E&I Building at Sweihan CRS",HE-BL-1140,HE-BL-1140: FS,HE-BL-1120,HE-BL-1120: FS,2024-04-05 00:00:00,2024-04-10 00:00:00,,"P2543-R01-Oct24..1.EN.12.2 Foundation, GA & Reinforcement Details for E&I Building at Sweihan CRS","P2543-R01-Oct24..1.EN.12.2 Foundation, GA & Reinforcement Details for E&I Building at Sweihan CRS","Receive Company Comments-Foundation, GA & Reinforcement Details for E&I Building at Sweihan CRS","Re-Issue for Approval-Foundation, GA & Reinforcement Details for E&I Building at Sweihan CRS",HE-BL-1140,HE-BL-1100,FS,Completed,Completed,0,,0,2,1,1
HE-BL-1120,"Obtain Company Approval-Foundation, GA & Reinforcement Details for E&I Building at Sweihan CRS",6,0,2024-04-11,2024-04-22,11-Apr-24 A,22-Apr-24 A,,HE-BL-1120,Completed,P2543-R01-Oct24..1.EN.12.2,"Obtain Company Approval-Foundation, GA & Reinforcement Details for E&I Building at Sweihan CRS",HE-BL-1100,HE-BL-1100: FS,HE-BL-1110,HE-BL-1110: FS,2024-04-11 00:00:00,2024-04-22 00:00:00,,"P2543-R01-Oct24..1.EN.12.2 Foundation, GA & Reinforcement Details for E&I Building at Sweihan CRS","P2543-R01-Oct24..1.EN.12.2 Foundation, GA & Reinforcement Details for E&I Building at Sweihan CRS","Re-Issue for Approval-Foundation, GA & Reinforcement Details for E&I Building at Sweihan CRS","Obtain Company Approval-Foundation, GA & Reinforcement Details for E&I Building at Sweihan CRS",HE-BL-1100,HE-BL-1120,FS,Completed,Completed,0,,0,2,1,1
HE-HV-2790,Issue ICR- Datasheet for Material Handling,9,0,2024-02-26,2024-03-08,26-Feb-24 A,08-Mar-24 A,,HE-HV-2790,Completed,P2543-R01-Oct24..1.EN.12.A1111,Issue ICR- Datasheet for Material Handling,HE-HV-2740,HE-HV-2740: FS,"HE-HV-2800, HE-HV-2840","HE-HV-2800: FS, HE-HV-2840: FS",2024-02-26 00:00:00,2024-03-08 00:00:00,,P2543-R01-Oct24..1.EN.12.A111 Specification for Material Handling Equipment,P2543-R01-Oct24..1.EN.12.A1111 Datasheet for Material Handling Equipment,Issue ICR- Specification for Material Handling,Issue ICR- Datasheet for Material Handling,HE-HV-2740,HE-HV-2790,FS,Completed,Completed,0,,0,2,1,2
HE-HV-2800,Receive Company Comments- Datasheet for Material Handling,9,0,2024-03-10,2024-03-25,10-Mar-24 A,25-Mar-24 A,,HE-HV-2800,Completed,P2543-R01-Oct24..1.EN.12.A1111,Receive Company Comments- Datasheet for Material Handling,HE-HV-2790,HE-HV-2790: FS,HE-HV-2810,HE-HV-2810: FS,2024-03-10 00:00:00,2024-03-25 00:00:00,,P2543-R01-Oct24..1.EN.12.A1111 Datasheet for Material Handling Equipment,P2543-R01-Oct24..1.EN.12.A1111 Datasheet for Material Handling Equipment,Issue ICR- Datasheet for Material Handling,Receive Company Comments- Datasheet for Material Handling,HE-HV-2790,HE-HV-2800,FS,Completed,Completed,0,,0,2,1,1
HE-HV-2810,Re-Issue for Approval- Datasheet for Material Handling,18,0,2024-03-26,2024-04-26,26-Mar-24 A,26-Apr-24 A,,HE-HV-2810,Completed,P2543-R01-Oct24..1.EN.12.A1111,Re-Issue for Approval- Datasheet for Material Handling,HE-HV-2800,HE-HV-2800: FS,HE-HV-2820,HE-HV-2820: FS,2024-03-26 00:00:00,2024-04-26 00:00:00,,P2543-R01-Oct24..1.EN.12.A1111 Datasheet for Material Handling Equipment,P2543-R01-Oct24..1.EN.12.A1111 Datasheet for Material Handling Equipment,Receive Company Comments- Datasheet for Material Handling,Re-Issue for Approval- Datasheet for Material Handling,HE-HV-2800,HE-HV-2810,FS,Completed,Completed,0,,0,2,1,1
HE-HV-2820,Obtain Company Approval- Datasheet for Material Handling,9,0,2024-04-27,2024-05-10,27-Apr-24 A,10-May-24 A,,HE-HV-2820,Completed,P2543-R01-Oct24..1.EN.12.A1111,Obtain Company Approval- Datasheet for Material Handling,HE-HV-2810,HE-HV-2810: FS,HE-HV-2830,HE-HV-2830: FS,2024-04-27 00:00:00,2024-05-10 00:00:00,,P2543-R01-Oct24..1.EN.12.A1111 Datasheet for Material Handling Equipment,P2543-R01-Oct24..1.EN.12.A1111 Datasheet for Material Handling Equipment,Re-Issue for Approval- Datasheet for Material Handling,Obtain Company Approval- Datasheet for Material Handling,HE-HV-2810,HE-HV-2820,FS,Completed,Completed,0,,0,2,1,1
HE-HV-2830,Final Issue for Design/ Construction-Datasheet for Material Handling,5,0,2024-05-11,2024-05-20,11-May-24 A,20-May-24 A,,HE-HV-2830,Completed,P2543-R01-Oct24..1.EN.12.A1111,Final Issue for Design/ Construction-Datasheet for Material Handling,"HE-HV-2820, HE-HV-2780","HE-HV-2820: FS, HE-HV-2780: FS",HE-HV-2880,HE-HV-2880: FS,2024-05-11 00:00:00,2024-05-20 00:00:00,,P2543-R01-Oct24..1.EN.12.A1111 Datasheet for Material Handling Equipment,P2543-R01-Oct24..1.EN.12.A1111 Datasheet for Material Handling Equipment,Obtain Company Approval- Datasheet for Material Handling,Final Issue for Design/ Construction-Datasheet for Material Handling,HE-HV-2820,HE-HV-2830,FS,Completed,Completed,0,,0,2,2,1
HE-HV-2830,Final Issue for Design/ Construction-Datasheet for Material Handling,5,0,2024-05-11,2024-05-20,11-May-24 A,20-May-24 A,,HE-HV-2830,Completed,P2543-R01-Oct24..1.EN.12.A1111,Final Issue for Design/ Construction-Datasheet for Material Handling,"HE-HV-2820, HE-HV-2780","HE-HV-2820: FS, HE-HV-2780: FS",HE-HV-2880,HE-HV-2880: FS,2024-05-11 00:00:00,2024-05-20 00:00:00,,P2543-R01-Oct24..1.EN.12.A111 Specification for Material Handling Equipment,P2543-R01-Oct24..1.EN.12.A1111 Datasheet for Material Handling Equipment,Final Issue for Design/ Construction-Specification for Material Handling,Final Issue for Design/ Construction-Datasheet for Material Handling,HE-HV-2780,HE-HV-2830,FS,Completed,Completed,0,,0,2,2,1
HE-HV-2840,Issue ICR- Material Requisition for Material Handling,9,0,2024-03-10,2024-03-25,10-Mar-24 A,25-Mar-24 A,,HE-HV-2840,Completed,P2543-R01-Oct24..1.EN.12.A11111,Issue ICR- Material Requisition for Material Handling,HE-HV-2790,HE-HV-2790: FS,"HP-ME-1360, HE-HV-2850, HP-ME-0810, HP-ME-0860","HP-ME-1360: FS, HE-HV-2850: FS, HP-ME-0810: FS, HP-ME-0860: FS",2024-03-10 00:00:00,2024-03-25 00:00:00,,P2543-R01-Oct24..1.EN.12.A1111 Datasheet for Material Handling Equipment,P2543-R01-Oct24..1.EN.12.A11111 MR for Material Handling Equipment,Issue ICR- Datasheet for Material Handling,Issue ICR- Material Requisition for Material Handling,HE-HV-2790,HE-HV-2840,FS,Completed,Completed,0,,0,2,1,4
HE-HV-2850,Receive Company Comments- Material Requisition for Material Handling,2,0,2024-03-26,2024-03-29,26-Mar-24 A,29-Mar-24 A,,HE-HV-2850,Completed,P2543-R01-Oct24..1.EN.12.A11111,Receive Company Comments- Material Requisition for Material Handling,HE-HV-2840,HE-HV-2840: FS,HE-HV-2860,HE-HV-2860: FS,2024-03-26 00:00:00,2024-03-29 00:00:00,,P2543-R01-Oct24..1.EN.12.A11111 MR for Material Handling Equipment,P2543-R01-Oct24..1.EN.12.A11111 MR for Material Handling Equipment,Issue ICR- Material Requisition for Material Handling,Receive Company Comments- Material Requisition for Material Handling,HE-HV-2840,HE-HV-2850,FS,Completed,Completed,0,,0,2,1,1
HE-HV-2860,Re-Issue for Approval- Material Requisition for Material Handling,8,0,2024-07-29,2024-08-02,25-Jun-24 A,04-Jul-24 A,,HE-HV-2860,Completed,P2543-R01-Oct24..1.EN.12.A11111,Re-Issue for Approval- Material Requisition for Material Handling,HE-HV-2850,HE-HV-2850: FS,HE-HV-2870,HE-HV-2870: FS,2024-06-25 00:00:00,2024-07-04 17:30:00,,P2543-R01-Oct24..1.EN.12.A11111 MR for Material Handling Equipment,P2543-R01-Oct24..1.EN.12.A11111 MR for Material Handling Equipment,Receive Company Comments- Material Requisition for Material Handling,Re-Issue for Approval- Material Requisition for Material Handling,HE-HV-2850,HE-HV-2860,FS,Completed,Completed,0,,-29,1,1,1
HE-HV-2870,Obtain Company Approval- Material Requisition for Material Handling,10,0,2024-08-05,2024-08-16,05-Jul-24 A,21-Jul-24 A,,HE-HV-2870,Completed,P2543-R01-Oct24..1.EN.12.A11111,Obtain Company Approval- Material Requisition for Material Handling,HE-HV-2860,HE-HV-2860: FS,HE-HV-2880,HE-HV-2880: FS,2024-07-05 07:30:00,2024-07-21 17:30:00,,P2543-R01-Oct24..1.EN.12.A11111 MR for Material Handling Equipment,P2543-R01-Oct24..1.EN.12.A11111 MR for Material Handling Equipment,Re-Issue for Approval- Material Requisition for Material Handling,Obtain Company Approval- Material Requisition for Material Handling,HE-HV-2860,HE-HV-2870,FS,Completed,Completed,0,,-26,1,1,1
HE-HV-2880,Final Issue for Design/ Construction-Material Requisition for Material Handling,4,0,2024-08-19,2024-08-23,22-Jul-24 A,25-Jul-24 A,,HE-HV-2880,Completed,P2543-R01-Oct24..1.EN.12.A11111,Final Issue for Design/ Construction-Material Requisition for Material Handling,"HE-HV-2870, HE-HV-2830","HE-HV-2870: FS, HE-HV-2830: FS",HE-HV-2930,HE-HV-2930: FS,2024-07-22 07:30:00,2024-07-25 17:30:00,,P2543-R01-Oct24..1.EN.12.A11111 MR for Material Handling Equipment,P2543-R01-Oct24..1.EN.12.A11111 MR for Material Handling Equipment,Obtain Company Approval- Material Requisition for Material Handling,Final Issue for Design/ Construction-Material Requisition for Material Handling,HE-HV-2870,HE-HV-2880,FS,Completed,Completed,0,,-29,1,2,1
HE-HV-2880,Final Issue for Design/ Construction-Material Requisition for Material Handling,4,0,2024-08-19,2024-08-23,22-Jul-24 A,25-Jul-24 A,,HE-HV-2880,Completed,P2543-R01-Oct24..1.EN.12.A11111,Final Issue for Design/ Construction-Material Requisition for Material Handling,"HE-HV-2870, HE-HV-2830","HE-HV-2870: FS, HE-HV-2830: FS",HE-HV-2930,HE-HV-2930: FS,2024-07-22 07:30:00,2024-07-25 17:30:00,,P2543-R01-Oct24..1.EN.12.A1111 Datasheet for Material Handling Equipment,P2543-R01-Oct24..1.EN.12.A11111 MR for Material Handling Equipment,Final Issue for Design/ Construction-Datasheet for Material Handling,Final Issue for Design/ Construction-Material Requisition for Material Handling,HE-HV-2830,HE-HV-2880,FS,Completed,Completed,0,,-29,1,2,1
HE-HV-2890,Issue ICR- TBE for Material Handling,7,0,2024-06-06,2024-06-17,06-Jun-24 A,17-Jun-24 A,,HE-HV-2890,Completed,P2543-R01-Oct24..1.EN.12.A111111,Issue ICR- TBE for Material Handling,HP-ME-0810,HP-ME-0810: FS,"HP-ME-1380, HE-HV-2900, HP-ME-0870","HP-ME-1380: FS, HE-HV-2900: FS, HP-ME-0870: SS",2024-06-06 00:00:00,2024-06-17 00:00:00,,P2543-R01-Oct24..1.1.2.25.16.1 Ordering,P2543-R01-Oct24..1.EN.12.A111111 TBE for Material Handling Equipment,"RFQ, Receipt of Bid for Junction Boxes",Issue ICR- TBE for Material Handling,HP-ME-0810,HE-HV-2890,FS,Completed,Completed,0,,0,2,1,3
HE-HV-2900,Receive Company Comments- TBE for Material Handling,9,0,2024-07-29,2024-08-09,18-Jun-24 A,02-Jul-24 A,,HE-HV-2900,Completed,P2543-R01-Oct24..1.EN.12.A111111,Receive Company Comments- TBE for Material Handling,HE-HV-2890,HE-HV-2890: FS,"HP-ME-1370, HE-HV-2910","HP-ME-1370: FS, HE-HV-2910: FS",2024-06-18 07:30:00,2024-07-02 17:30:00,,P2543-R01-Oct24..1.EN.12.A111111 TBE for Material Handling Equipment,P2543-R01-Oct24..1.EN.12.A111111 TBE for Material Handling Equipment,Issue ICR- TBE for Material Handling,Receive Company Comments- TBE for Material Handling,HE-HV-2890,HE-HV-2900,FS,Completed,Completed,0,,-38,1,1,2
HE-HV-2910,Re-Issue for Approval- TBE for Material Handling,5,0,2024-08-12,2024-08-16,11-Oct-24 A,17-Oct-24 A,,HE-HV-2910,Completed,P2543-R01-Oct24..1.EN.12.A111111,Re-Issue for Approval- TBE for Material Handling,HE-HV-2900,HE-HV-2900: FS,HE-HV-2920,HE-HV-2920: FS,2024-10-11 07:30:00,2024-10-17 17:30:00,,P2543-R01-Oct24..1.EN.12.A111111 TBE for Material Handling Equipment,P2543-R01-Oct24..1.EN.12.A111111 TBE for Material Handling Equipment,Receive Company Comments- TBE for Material Handling,Re-Issue for Approval- TBE for Material Handling,HE-HV-2900,HE-HV-2910,FS,Completed,Completed,0,,62,0,1,1
HE-BL-1000,Issue ICR-Structural Design Calculation,13,0,2024-01-29,2024-02-15,29-Jan-24 A,15-Feb-24 A,,HE-BL-1000,Completed,P2543-R01-Oct24..1.EN.12.3,Issue ICR-Structural Design Calculation,HE-CS-0010,HE-CS-0010: FS,"HE-BL-1230, HE-BL-1180, HE-BL-1130, HE-BL-1010","HE-BL-1230: FF 10, HE-BL-1180: FF 2, HE-BL-1130: FS 10, HE-BL-1010: FS",2024-01-29 00:00:00,2024-02-15 00:00:00,,P2543-R01-Oct24..1.EN.8.1 Addendum to DGs,P2543-R01-Oct24..1.EN.12.3 Structural Design Calculation,Issued for Review - Addendum to DGs,Issue ICR-Structural Design Calculation,HE-CS-0010,HE-BL-1000,FS,Completed,Completed,0,,0,2,1,4
HE-BL-1010,Receive Company Comments-Structural Design Calculation,9,0,2024-02-26,2024-03-08,26-Feb-24 A,08-Mar-24 A,,HE-BL-1010,Completed,P2543-R01-Oct24..1.EN.12.3,Receive Company Comments-Structural Design Calculation,HE-BL-1000,HE-BL-1000: FS,HE-BL-1020,HE-BL-1020: FS,2024-02-26 00:00:00,2024-03-08 00:00:00,,P2543-R01-Oct24..1.EN.12.3 Structural Design Calculation,P2543-R01-Oct24..1.EN.12.3 Structural Design Calculation,Issue ICR-Structural Design Calculation,Receive Company Comments-Structural Design Calculation,HE-BL-1000,HE-BL-1010,FS,Completed,Completed,0,,0,2,1,1
HE-BL-1020,Re-Issue for Approval-Structural Design Calculation,3,0,2024-03-31,2024-04-05,31-Mar-24 A,05-Apr-24 A,,HE-BL-1020,Completed,P2543-R01-Oct24..1.EN.12.3,Re-Issue for Approval-Structural Design Calculation,HE-BL-1010,HE-BL-1010: FS,HE-BL-1030,HE-BL-1030: FS,2024-03-31 00:00:00,2024-04-05 00:00:00,,P2543-R01-Oct24..1.EN.12.3 Structural Design Calculation,P2543-R01-Oct24..1.EN.12.3 Structural Design Calculation,Receive Company Comments-Structural Design Calculation,Re-Issue for Approval-Structural Design Calculation,HE-BL-1010,HE-BL-1020,FS,Completed,Completed,0,,0,2,1,1
HE-BL-1030,Obtain Company Approval-Structural Design Calculation,3,0,2024-04-06,2024-04-16,06-Apr-24 A,16-Apr-24 A,,HE-BL-1030,Completed,P2543-R01-Oct24..1.EN.12.3,Obtain Company Approval-Structural Design Calculation,HE-BL-1020,HE-BL-1020: FS,HE-BL-1040,HE-BL-1040: FS,2024-04-06 00:00:00,2024-04-16 00:00:00,,P2543-R01-Oct24..1.EN.12.3 Structural Design Calculation,P2543-R01-Oct24..1.EN.12.3 Structural Design Calculation,Re-Issue for Approval-Structural Design Calculation,Obtain Company Approval-Structural Design Calculation,HE-BL-1020,HE-BL-1030,FS,Completed,Completed,0,,0,2,1,1
HE-BL-1180,"Issue ICR-Plumbing Design, Calculation & Details",12,0,2023-12-13,2023-12-29,13-Dec-23 A,29-Dec-23 A,,HE-BL-1180,Completed,P2543-R01-Oct24..1.EN.12.4,"Issue ICR-Plumbing Design, Calculation & Details",HE-BL-1000,HE-BL-1000: FF 2,HE-BL-1190,HE-BL-1190: FS,2023-12-13 00:00:00,2023-12-29 00:00:00,,P2543-R01-Oct24..1.EN.12.3 Structural Design Calculation,"P2543-R01-Oct24..1.EN.12.4 Plumbing Design, Calculation & Details",Issue ICR-Structural Design Calculation,"Issue ICR-Plumbing Design, Calculation & Details",HE-BL-1000,HE-BL-1180,FF,Completed,Completed,2,,0,2,1,1
HE-BL-1190,"Receive Company Comments-Plumbing Design, Calculation & Details",11,0,2023-12-29,2024-01-16,29-Dec-23 A,16-Jan-24 A,,HE-BL-1190,Completed,P2543-R01-Oct24..1.EN.12.4,"Receive Company Comments-Plumbing Design, Calculation & Details",HE-BL-1180,HE-BL-1180: FS,HE-BL-1150,HE-BL-1150: FS,2023-12-29 00:00:00,2024-01-16 00:00:00,,"P2543-R01-Oct24..1.EN.12.4 Plumbing Design, Calculation & Details","P2543-R01-Oct24..1.EN.12.4 Plumbing Design, Calculation & Details","Issue ICR-Plumbing Design, Calculation & Details","Receive Company Comments-Plumbing Design, Calculation & Details",HE-BL-1180,HE-BL-1190,FS,Completed,Completed,0,,0,2,1,1
HE-BL-1150,"Re-Issue for Approval-Plumbing Design, Calculation & Details",24,0,2024-01-26,2024-02-29,26-Jan-24 A,29-Feb-24 A,,HE-BL-1150,Completed,P2543-R01-Oct24..1.EN.12.4,"Re-Issue for Approval-Plumbing Design, Calculation & Details",HE-BL-1190,HE-BL-1190: FS,HE-BL-1170,HE-BL-1170: FS,2024-01-26 00:00:00,2024-02-29 00:00:00,,"P2543-R01-Oct24..1.EN.12.4 Plumbing Design, Calculation & Details","P2543-R01-Oct24..1.EN.12.4 Plumbing Design, Calculation & Details","Receive Company Comments-Plumbing Design, Calculation & Details","Re-Issue for Approval-Plumbing Design, Calculation & Details",HE-BL-1190,HE-BL-1150,FS,Completed,Completed,0,,0,2,1,1
HE-BL-1170,"Obtain Company Approval-Plumbing Design, Calculation & Details",10,0,2024-02-29,2024-03-15,29-Feb-24 A,15-Mar-24 A,,HE-BL-1170,Completed,P2543-R01-Oct24..1.EN.12.4,"Obtain Company Approval-Plumbing Design, Calculation & Details",HE-BL-1150,HE-BL-1150: FS,HE-BL-1160,HE-BL-1160: FS,2024-02-29 00:00:00,2024-03-15 00:00:00,,"P2543-R01-Oct24..1.EN.12.4 Plumbing Design, Calculation & Details","P2543-R01-Oct24..1.EN.12.4 Plumbing Design, Calculation & Details","Re-Issue for Approval-Plumbing Design, Calculation & Details","Obtain Company Approval-Plumbing Design, Calculation & Details",HE-BL-1150,HE-BL-1170,FS,Completed,Completed,0,,0,2,1,1
HE-BL-1160,"Final Issue for Design-Plumbing Design, Calculation & Details",6,0,2024-08-05,2024-08-16,16-Mar-24 A,27-Mar-24 A,,HE-BL-1160,Completed,P2543-R01-Oct24..1.EN.12.4,"Final Issue for Design-Plumbing Design, Calculation & Details",HE-BL-1170,HE-BL-1170: FS,HE-BL-1310,HE-BL-1310: FS,2024-03-16 00:00:00,2024-03-27 00:00:00,,"P2543-R01-Oct24..1.EN.12.4 Plumbing Design, Calculation & Details","P2543-R01-Oct24..1.EN.12.4 Plumbing Design, Calculation & Details","Obtain Company Approval-Plumbing Design, Calculation & Details","Final Issue for Design-Plumbing Design, Calculation & Details",HE-BL-1170,HE-BL-1160,FS,Completed,Completed,0,,-142,1,1,1
HE-BL-1230,"Issue ICR-Layout, Elevation & Finishing for E&I Building at Habshan complex",20,0,2024-01-19,2024-02-16,19-Jan-24 A,16-Feb-24 A,,HE-BL-1230,Completed,P2543-R01-Oct24..1.EN.12.5,"Issue ICR-Layout, Elevation & Finishing for E&I Building at Habshan complex",HE-BL-1000,HE-BL-1000: FF 10,"HE-BL-1280, HE-BL-1240, HE-BL-1330","HE-BL-1280: FS, HE-BL-1240: FS, HE-BL-1330: FS",2024-01-19 00:00:00,2024-02-16 00:00:00,,P2543-R01-Oct24..1.EN.12.3 Structural Design Calculation,"P2543-R01-Oct24..1.EN.12.5 Layout, Elevation & Finishing for E&I Building at Habshan complex",Issue ICR-Structural Design Calculation,"Issue ICR-Layout, Elevation & Finishing for E&I Building at Habshan complex",HE-BL-1000,HE-BL-1230,FF,Completed,Completed,10,,0,2,1,3
HE-BL-1240,"Receive Company Comments-Layout, Elevation & Finishing for E&I Building at Habshan complex",10,0,2024-02-18,2024-03-02,18-Feb-24 A,02-Mar-24 A,,HE-BL-1240,Completed,P2543-R01-Oct24..1.EN.12.5,"Receive Company Comments-Layout, Elevation & Finishing for E&I Building at Habshan complex",HE-BL-1230,HE-BL-1230: FS,HE-BL-1200,HE-BL-1200: FS,2024-02-18 00:00:00,2024-03-02 00:00:00,,"P2543-R01-Oct24..1.EN.12.5 Layout, Elevation & Finishing for E&I Building at Habshan complex","P2543-R01-Oct24..1.EN.12.5 Layout, Elevation & Finishing for E&I Building at Habshan complex","Issue ICR-Layout, Elevation & Finishing for E&I Building at Habshan complex","Receive Company Comments-Layout, Elevation & Finishing for E&I Building at Habshan complex",HE-BL-1230,HE-BL-1240,FS,Completed,Completed,0,,0,2,1,1
HE-BL-1200,"Re-Issue for Approval-Layout, Elevation & Finishing for E&I Building at Habshan complex",10,0,2024-03-04,2024-03-18,04-Mar-24 A,18-Mar-24 A,,HE-BL-1200,Completed,P2543-R01-Oct24..1.EN.12.5,"Re-Issue for Approval-Layout, Elevation & Finishing for E&I Building at Habshan complex",HE-BL-1240,HE-BL-1240: FS,HE-BL-1220,HE-BL-1220: FS,2024-03-04 00:00:00,2024-03-18 00:00:00,,"P2543-R01-Oct24..1.EN.12.5 Layout, Elevation & Finishing for E&I Building at Habshan complex","P2543-R01-Oct24..1.EN.12.5 Layout, Elevation & Finishing for E&I Building at Habshan complex","Receive Company Comments-Layout, Elevation & Finishing for E&I Building at Habshan complex","Re-Issue for Approval-Layout, Elevation & Finishing for E&I Building at Habshan complex",HE-BL-1240,HE-BL-1200,FS,Completed,Completed,0,,0,2,1,1
HE-BL-1220,"Obtain Company Approval-Layout, Elevation & Finishing for E&I Building at Habshan complex",7,0,2024-03-18,2024-03-29,18-Mar-24 A,29-Mar-24 A,,HE-BL-1220,Completed,P2543-R01-Oct24..1.EN.12.5,"Obtain Company Approval-Layout, Elevation & Finishing for E&I Building at Habshan complex",HE-BL-1200,HE-BL-1200: FS,HE-BL-1210,HE-BL-1210: FS,2024-03-18 00:00:00,2024-03-29 00:00:00,,"P2543-R01-Oct24..1.EN.12.5 Layout, Elevation & Finishing for E&I Building at Habshan complex","P2543-R01-Oct24..1.EN.12.5 Layout, Elevation & Finishing for E&I Building at Habshan complex","Re-Issue for Approval-Layout, Elevation & Finishing for E&I Building at Habshan complex","Obtain Company Approval-Layout, Elevation & Finishing for E&I Building at Habshan complex",HE-BL-1200,HE-BL-1220,FS,Completed,Completed,0,,0,2,1,1
HE-BL-1280,"Issue ICR-Layout, Elevation & Finishing for E&I Building at Sweihan CRS",10,0,2024-07-29,2024-08-09,29-Jul-24 A,09-Aug-24 A,,HE-BL-1280,Completed,P2543-R01-Oct24..1.EN.12.6,"Issue ICR-Layout, Elevation & Finishing for E&I Building at Sweihan CRS",HE-BL-1230,HE-BL-1230: FS,HE-BL-1290,HE-BL-1290: FS,2024-07-29 07:30:00,2024-08-09 17:30:00,,"P2543-R01-Oct24..1.EN.12.5 Layout, Elevation & Finishing for E&I Building at Habshan complex","P2543-R01-Oct24..1.EN.12.6 Layout, Elevation & Finishing for E&I Building at Sweihan CRS","Issue ICR-Layout, Elevation & Finishing for E&I Building at Habshan complex","Issue ICR-Layout, Elevation & Finishing for E&I Building at Sweihan CRS",HE-BL-1230,HE-BL-1280,FS,Completed,Completed,0,,0,2,1,1
