Activity ID,Activity Name,Original Duration,wbs_id,pred_list,pred_details,succ_list,succ_details,start_date,end_date,Duration
HS-CN-0640,E&I Works Subcontract Award,10,P2543-R01-Oct24..1.2.12.13,HS-CN-0630,HS-CN-0630: FS,"C-56-EB2-ME-1000, C-56-EB2-ME-1010, C-56-PR-838-CA-1000, C-56-PR-838-CA-1030, C-56-PR-838-EI-2000, C-56-PR-838-EI-2010, C-56-PR-838-EI-2040, C-52-06CR-PL-TE-8200, C-52-EB1-ME-1000, C-52-OHPL-EL-1000","C-56-EB2-ME-1000: FS, C-56-EB2-ME-1010: FS, C-56-PR-838-CA-1000: FS, C-56-PR-838-CA-1030: FS, C-56-PR-838-EI-2000: FS, C-56-PR-838-EI-2010: FS, C-56-PR-838-EI-2040: FS, C-52-06CR-PL-TE-8200: FS, C-52-EB1-ME-1000: FS, C-52-OHPL-EL-1000: FS",2024-04-25 00:00:00,2024-05-09 00:00:00,14
HS-CN-0660,Fence Works RFQ & Quotation Receipt,14,P2543-R01-Oct24..1.2.12.14,ML1002,ML1002: FS,HS-CN-0680,HS-CN-0680: FS,2023-12-08 00:00:00,2023-12-28 00:00:00,20
HS-CN-0680,Fence Works Complete Evaluation (Internal),39,P2543-R01-Oct24..1.2.12.14,HS-CN-0660,HS-CN-0660: FS,HS-CN-0690,HS-CN-0690: FS,2024-02-26 00:00:00,2024-04-29 00:00:00,63
HS-CN-0690,Fence Works Subcontract Award,28,P2543-R01-Oct24..1.2.12.14,HS-CN-0680,HS-CN-0680: FS,"C-56-PL-607-CI-2000, C-56-PL-607-CI-3000, C-56-G-HT-CI-2000, C-56-G-HT-CI-1420, C-56-PR-838-CI-2000, C-56-PR-838-CI-3000, C-56-591-01-CI-2000, C-56-591-01-CI-3000, C-52-06CR-FENCE-1050, C-52-598-06-CI-2000, C-52-598-06-CI-3000, C-52-598-06-CI-3010, C-52-59","C-56-PL-607-CI-2000: FS, C-56-PL-607-CI-3000: FS, C-56-G-HT-CI-2000: FS, C-56-G-HT-CI-1420: FS, C-56-PR-838-CI-2000: FS, C-56-PR-838-CI-3000: FS, C-56-591-01-CI-2000: FS, C-56-591-01-CI-3000: FS, C-52-06CR-FENCE-1050: FS, C-52-598-06-CI-2000: FS, C-52-598-",2024-04-30 00:00:00,2024-06-07 00:00:00,38
HS-CN-750,Pipe Internal Coating RFQ & Quotation Receipt,7,P2543-R01-Oct24..1.2.12.16,HS-CN-0160,HS-CN-0160: FS,HS-CN-760,HS-CN-760: FS,2023-09-11 00:00:00,2023-09-20 00:00:00,9
HS-CN-760,Pipe Internal Coating Complete Evaluation (Internal),11,P2543-R01-Oct24..1.2.12.16,HS-CN-750,HS-CN-750: FS,HS-CN-730,HS-CN-730: FS,2023-09-20 00:00:00,2023-10-05 00:00:00,15
HS-CN-730,Pipe Internal Coating Subcontract Award,3,P2543-R01-Oct24..1.2.12.16,HS-CN-760,HS-CN-760: FS,C-52-06CR-PL-ME-2800,C-52-06CR-PL-ME-2800: FS,2023-10-05 00:00:00,2023-10-10 00:00:00,5
HS-CN-710,Automatic Welding RFQ & Quotation Receipt,26,P2543-R01-Oct24..1.2.12.15,HS-CN-0160,HS-CN-0160: FS 15,HS-CN-720,HS-CN-720: FS,2023-08-30 00:00:00,2023-10-05 00:00:00,36
HS-CN-720,Automatic Welding Complete Evaluation (Internal),34,P2543-R01-Oct24..1.2.12.15,HS-CN-710,HS-CN-710: FS,"HS-CN-690, C-56-01HG-PL-ME-3600","HS-CN-690: FS, C-56-01HG-PL-ME-3600: FS",2023-10-06 00:00:00,2023-11-23 00:00:00,48
HS-CN-690,Automatic Welding Subcontract Award,8,P2543-R01-Oct24..1.2.12.15,HS-CN-720,HS-CN-720: FS,C-52-06CR-PL-ME-3600,C-52-06CR-PL-ME-3600: FS,2023-11-15 00:00:00,2023-11-25 00:00:00,10
HM-ME-0010,Vendor Document Review of Custody Metering Skid,137,P2543-R01-Oct24..PR.26.LL.22.2,"ML1259-C09, HP-ME-0030","ML1259-C09: FS, HP-ME-0030: FS",HM-ME-0020,HM-ME-0020: FS,2024-03-13 00:00:00,2024-07-27 18:00:00,136
HM-ME-0110,Vendor Document Review of Pressure Reduction Skid,73,P2543-R01-Oct24..PR.26.LL.21.2,"ML1039-C08, HP-ME-0080","ML1039-C08: FS, HP-ME-0080: FS",HM-ME-0120,HM-ME-0120: SS,2024-04-17 00:00:00,2024-06-28 18:00:00,72
HM-ME-0210,Vendor Document Review of Leak Detection System,79,P2543-R01-Oct24..PR.26.LL.17.2,"HP-ME-0130, ML1289-C11","HP-ME-0130: FS, ML1289-C11: FF",HM-ME-0220,HM-ME-0220: FS,2024-05-17 00:00:00,2024-08-03 18:00:00,78
HM-ME-0310,Vendor Document Review of Filter Package,71,P2543-R01-Oct24..PR.26.LL.11.2,HP-ME-0180,HP-ME-0180: FS,HM-ME-0320,HM-ME-0320: SS,2024-04-05 00:00:00,2024-06-14 18:00:00,70
HM-ME-0410,Vendor Document Review of Pig Launchers & Receivers,29,P2543-R01-Oct24..PR.26.LL.12.2,"HP-ME-0230, ML1279-C05","HP-ME-0230: FS, ML1279-C05: FF","HE-PI-1140, HE-CS-0630, HE-PI-0620, HM-ME-0420, HE-PI-0740, HE-PI-0680, HE-PI-0170, HE-CO-170, HE-CS-0610","HE-PI-1140: SS 15, HE-CS-0630: SS 20, HE-PI-0620: FS, HM-ME-0420: FS, HE-PI-0740: SS 8, HE-PI-0680: FS, HE-PI-0170: FS, HE-CO-170: FS, HE-CS-0610: FS",2024-02-24 00:00:00,2024-03-24 00:00:00,29
HM-ME-0720,Vendor Document Review of AC UPS,18,P2543-R01-Oct24..PR.26.LL.8.2,"HP-ME-0380, ML1319-C16","HP-ME-0380: FS, ML1319-C16: FS",HM-ME-0730,HM-ME-0730: FS,2024-05-13 00:00:00,2024-05-30 18:00:00,17
HM-ME-0730,Manufacturing & Assembly of AC UPS,113,P2543-R01-Oct24..PR.26.LL.8.2,"HM-ME-0720, HE-EL-0950","HM-ME-0720: FS, HE-EL-0950: FS",HM-ME-0740,HM-ME-0740: FS,2024-06-21 08:00:00,2024-10-11 18:00:00,112
HM-ME-1120,Vendor Document Review of Active/ Passive Cooled Shelter,124,P2543-R01-Oct24..PR.26.LL.5.2,"HP-ME-0580, ML1309-C15","HP-ME-0580: FS, ML1309-C15: FS",HM-ME-1130,HM-ME-1130: FF 20,2024-06-17 00:00:00,2024-10-18 18:00:00,123
HM-ME-1220,"Vendor Document Review of Telecom System (CCTV, Telephone, LAN, SDH, PIDS, IDS etc)",96,P2543-R01-Oct24..PR.26.LL.4.2,HP-ME-0630,HP-ME-0630: FS,HM-ME-1230,HM-ME-1230: FF,2024-06-27 00:00:00,2024-09-30 18:00:00,95
HM-ME-1420,Vendor Document Review of Gas Detectors,60,P2543-R01-Oct24..PR.26.LL.18.2,"ML1028-C20, HP-ME-0730, ML1269-C12","ML1028-C20: FS, HP-ME-0730: FS, ML1269-C12: FS",HM-ME-1430,HM-ME-1430: FS,2024-06-24 08:00:00,2024-08-22 18:00:00,59
HM-EL-0110,Vendor Document Review of FOC Cables,8,P2543-R01-Oct24..PR.26.LL.19.2,HP-BK-0080,HP-BK-0080: FS,HM-EL-0120,HM-EL-0120: FS,2024-05-07 00:00:00,2024-05-15 00:00:00,8
HM-EL-0120,Manufacturing & Assembly of FOC Cables,52,P2543-R01-Oct24..PR.26.LL.19.2,HM-EL-0110,HM-EL-0110: FS,"HM-EL-0130, HM-EL-0170","HM-EL-0130: FS, HM-EL-0170: FS",2024-05-15 00:00:00,2024-07-05 18:00:00,51
HM-EL-0130,Testing and Inspection of FOC Cables,8,P2543-R01-Oct24..PR.26.LL.19.2,HM-EL-0120,HM-EL-0120: FS,HM-EL-0140,HM-EL-0140: FS,2024-07-26 00:00:00,2024-08-02 18:00:00,7
HM-EL-0140,Packaging & Final Inspection-FOC Cables,40,P2543-R01-Oct24..PR.26.LL.19.2,HM-EL-0130,HM-EL-0130: FS,HM-EL-0150,HM-EL-0150: FS,2024-08-05 08:00:00,2024-09-13 18:00:00,39
HM-EL-0150,Ready for Dispatch of FOC Cables,17,P2543-R01-Oct24..PR.26.LL.19.2,HM-EL-0140,HM-EL-0140: FS,HM-EL-600,HM-EL-600: FS 21,2024-09-14 08:00:00,2024-09-30 18:00:00,16
HM-EL-0170,Transportation/ Custom Clearance/ Delivery at site of FOC Cables (Lot 1),7,P2543-R01-Oct24..PR.26.LL.19.3,HM-EL-0120,HM-EL-0120: FS,HM-EL-0180,HM-EL-0180: FS,2024-08-03 08:00:00,2024-08-09 18:00:00,6
HM-EL-0180,Receipt at site and inspection of FOC Cables (Lot 1),8,P2543-R01-Oct24..PR.26.LL.19.3,HM-EL-0170,HM-EL-0170: FS,"ML1057-D19, C-56-PL-607-TE-1200, C-56-PL-607-TE-1400, C-56-PL-607-TE-1600, C-56-EB2-TE-1000, C-56-HC01-PL-TE-8200, C-56-HC01-PL-TE-8400, C-56-01HG-PL-TE-8200, C-56-01HG-PL-TE-8400, C-56-PR-838-TE-1000, C-56-591-01-TE-1000, C-52-06CR-PL-TE-8200, C-52-0506-P","ML1057-D19: FF, C-56-PL-607-TE-1200: FS, C-56-PL-607-TE-1400: FS, C-56-PL-607-TE-1600: FS, C-56-EB2-TE-1000: FS, C-56-HC01-PL-TE-8200: FS, C-56-HC01-PL-TE-8400: FS, C-56-01HG-PL-TE-8200: FS, C-56-01HG-PL-TE-8400: FS, C-56-PR-838-TE-1000: FS, C-56-591-01-TE",2024-08-09 08:00:00,2024-08-16 18:00:00,7
HM-EL-600,Transportation/ Custom Clearance/ Delivery at site of FOC Cables (Lot 2),22,P2543-R01-Oct24..PR.26.LL.19.3,HM-EL-0150,HM-EL-0150: FS 21,HM-EL-610,HM-EL-610: FS,2024-10-01 00:00:00,2024-10-22 18:00:00,21
HM-EL-610,Receipt at site and inspection of FOC Cables (Lot 2),3,P2543-R01-Oct24..PR.26.LL.19.3,HM-EL-600,HM-EL-600: FS,"ML1057-D19, C-56-PL-607-TE-1200, C-56-PL-607-TE-1400, C-56-PL-607-TE-1600, C-56-EB2-TE-1000, C-56-HC01-PL-TE-8200, C-56-HC01-PL-TE-8400, C-56-01HG-PL-TE-8200, C-56-01HG-PL-TE-8400, C-56-PR-838-TE-1000, C-56-591-01-TE-1000, C-52-06CR-PL-TE-8200, C-52-0506-P","ML1057-D19: FF, C-56-PL-607-TE-1200: FS, C-56-PL-607-TE-1400: FS, C-56-PL-607-TE-1600: FS, C-56-EB2-TE-1000: FS, C-56-HC01-PL-TE-8200: FS, C-56-HC01-PL-TE-8400: FS, C-56-01HG-PL-TE-8200: FS, C-56-01HG-PL-TE-8400: FS, C-56-PR-838-TE-1000: FS, C-56-591-01-TE",2024-10-23 08:00:00,2024-10-25 18:00:00,2
HM-ME-0820,Vendor Document Review of Power Distribution Boards,39,P2543-R01-Oct24..PR.26.1.7.2,HP-ME-0430,HP-ME-0430: FS,HM-ME-0830,HM-ME-0830: FS,2024-08-24 17:30:00,2024-10-02 18:00:00,39
HM-ME-0920,Vendor Document Review of Distribution Transformer,70,P2543-R01-Oct24..PR.26.1.1.2,HP-ME-0480,HP-ME-0480: FS,HM-ME-0930,HM-ME-0930: FS,2024-07-27 08:00:00,2024-10-04 18:00:00,69
HM-ME-1320,"Vendor Document Review of Access Switch, Fiber Optic Patch Panel and Media Converter",107,P2543-R01-Oct24..PR.26.1.14.2,"ML1329-C17, HP-ME-0680, ML1339-C18","ML1329-C17: FS, HP-ME-0680: FS, ML1339-C18: FS",HM-ME-1330,HM-ME-1330: FF,2024-06-27 17:30:00,2024-10-12 18:00:00,107
HM-ME-1520,Vendor Document Review of Field Instruments,70,P2543-R01-Oct24..PR.26.1.15.2,"ML1269-C12, ML1028-C20, HP-ME-0780, HE-IC-2450","ML1269-C12: FS, ML1028-C20: FS, HP-ME-0780: FS, HE-IC-2450: FF",HM-ME-1530,HM-ME-1530: FF,2024-08-02 00:00:00,2024-10-10 18:00:00,69
HM-ME-1720,Vendor Document Review of HVAC Equipment,21,P2543-R01-Oct24..PR.26.1.3.2,HP-ME-0880,HP-ME-0880: FS,HM-ME-1730,HM-ME-1730: FS,2024-07-27 08:00:00,2024-08-16 18:00:00,20
HM-PL-0010,Vendor Document Review of Line Pipes - Lot 1,38,P2543-R01-Oct24..PR.1.16.2.1,"HE-PL-1670, HP-ME-1040, ML1021-B15, ML1040-C01","HE-PL-1670: FS, HP-ME-1040: FS, ML1021-B15: FS, ML1040-C01: FS","HM-PL-970, HM-PL-0020","HM-PL-970: SS, HM-PL-0020: FS",2023-09-12 00:00:00,2023-10-20 00:00:00,38
HM-PL-0020,Manufacturing & Receive Plates at Fabrication Shop - Lot 1,82,P2543-R01-Oct24..PR.1.16.2.1,HM-PL-0010,HM-PL-0010: FS,"HM-PL-980, HM-PL-0570, HM-PL-0030","HM-PL-980: FF 10, HM-PL-0570: SS 150, HM-PL-0030: FS",2023-10-20 00:00:00,2024-01-10 00:00:00,82
HM-PL-0030,Complete Line Pipe Production - Lot 1,62,P2543-R01-Oct24..PR.1.16.2.1,HM-PL-0020,HM-PL-0020: FS,"C-COM-1000, HM-PL-0035","C-COM-1000: FF 0, HM-PL-0035: FF 19",2024-01-22 00:00:00,2024-03-24 00:00:00,62
HM-PL-0035,Complete External / Internal Coating  - Lot 1,31,P2543-R01-Oct24..PR.1.16.2.1,"HM-PL-0030, HE-PL-3770","HM-PL-0030: FF 19, HE-PL-3770: FS",HM-PL-0040,HM-PL-0040: FS,2024-03-26 00:00:00,2024-04-26 00:00:00,31
HM-PL-0040,Packaging & Final Inspection-Line Pipes (Coated) - Lot 1,28,P2543-R01-Oct24..PR.1.16.2.1,HM-PL-0035,HM-PL-0035: FS,HM-PL-0050,HM-PL-0050: FS,2024-04-27 00:00:00,2024-05-25 00:00:00,28
HM-PL-0050,Ready for Dispatch of Line Pipes (Coated) - Lot 1,0,P2543-R01-Oct24..PR.1.16.2.1,"HP-ME-1040, HM-PL-0040","HP-ME-1040: FS, HM-PL-0040: FS","HM-PL-1010, HM-PL-0080","HM-PL-1010: FF, HM-PL-0080: SS 4",2024-05-26 00:00:00,2024-05-26 00:00:00,1
HM-PL-970,Vendor Document Review of Line Pipes - Lot 2,38,P2543-R01-Oct24..PR.1.16.2.2,HM-PL-0010,HM-PL-0010: SS,"HM-PL-1030, HM-PL-980","HM-PL-1030: SS, HM-PL-980: FS",2023-09-12 00:00:00,2023-10-20 00:00:00,38
HM-PL-980,Manufacturing & Receive Plates at Fabrication Shop - Lot 2,56,P2543-R01-Oct24..PR.1.16.2.2,"HM-PL-0020, HM-PL-970","HM-PL-0020: FF 10, HM-PL-970: FS","HM-PL-1040, HM-PL-990","HM-PL-1040: FF 20, HM-PL-990: FS",2023-11-15 00:00:00,2024-01-10 00:00:00,56
HM-PL-990,Complete Line Pipe Production - Lot 2,20,P2543-R01-Oct24..PR.1.16.2.2,HM-PL-980,HM-PL-980: FS,HM-PL-1020,HM-PL-1020: FS,2024-03-30 00:00:00,2024-04-19 00:00:00,20
HM-PL-1020,Complete External / Internal Coating  - Lot 2,41,P2543-R01-Oct24..PR.1.16.2.2,HM-PL-990,HM-PL-990: FS,HM-PL-1000,HM-PL-1000: FS,2024-04-20 00:00:00,2024-05-31 00:00:00,41
HM-PL-1000,Packaging & Final Inspection-Line Pipes (Coated) - Lot 2,13,P2543-R01-Oct24..PR.1.16.2.2,HM-PL-1020,HM-PL-1020: FS,HM-PL-1010,HM-PL-1010: FS,2024-06-01 00:00:00,2024-06-14 00:00:00,13
HM-PL-1010,Ready for Dispatch of Line Pipes (Coated) - Lot 2,0,P2543-R01-Oct24..PR.1.16.2.2,"HM-PL-0050, HM-PL-1000","HM-PL-0050: FF, HM-PL-1000: FS",HM-PL-0090,HM-PL-0090: FS,2024-06-14 00:00:00,2024-06-14 00:00:00,1
HM-PL-1030,Vendor Document Review of Line Pipes - Lot 3,38,P2543-R01-Oct24..PR.1.16.2.3,HM-PL-970,HM-PL-970: SS,"HM-PL-1330, HM-PL-1090, HM-PL-1040","HM-PL-1330: SS, HM-PL-1090: SS, HM-PL-1040: FS",2023-09-12 00:00:00,2023-10-20 00:00:00,38
HM-PL-1040,Manufacturing & Receive Plates at Fabrication Shop - Lot 3,105,P2543-R01-Oct24..PR.1.16.2.3,"HM-PL-980, HM-PL-1030","HM-PL-980: FF 20, HM-PL-1030: FS","HM-PL-1340, HM-PL-1050","HM-PL-1340: FF 12, HM-PL-1050: FS",2023-12-12 00:00:00,2024-03-26 00:00:00,105
HM-PL-1050,Complete Line Pipe Production - Lot 3,25,P2543-R01-Oct24..PR.1.16.2.3,HM-PL-1040,HM-PL-1040: FS,HM-PL-1080,HM-PL-1080: FS,2024-03-30 00:00:00,2024-04-24 00:00:00,25
HM-PL-1080,Complete External / Internal Coating  - Lot 3,116,P2543-R01-Oct24..PR.1.16.2.3,HM-PL-1050,HM-PL-1050: FS,HM-PL-1060,HM-PL-1060: FF 2,2024-04-06 00:00:00,2024-07-30 18:00:00,115
HM-PL-1060,Packaging & Final Inspection-Line Pipes (Coated) - Lot 3,14,P2543-R01-Oct24..PR.1.16.2.3,HM-PL-1080,HM-PL-1080: FF 2,HM-PL-1070,HM-PL-1070: FF 2,2024-08-01 08:00:00,2024-08-14 18:00:00,13
HM-PL-1070,Ready for Dispatch of Line Pipes (Coated) - Lot 3,9,P2543-R01-Oct24..PR.1.16.2.3,HM-PL-1060,HM-PL-1060: FF 2,HM-PL-0100,HM-PL-0100: FF 5,2024-08-15 08:00:00,2024-08-23 18:00:00,8
HM-PL-1330,Vendor Document Review of Line Pipes - Lot 4,45,P2543-R01-Oct24..PR.1.16.2.7,HM-PL-1030,HM-PL-1030: SS,"HM-PL-1270, HM-PL-1340","HM-PL-1270: SS, HM-PL-1340: FS",2023-09-12 00:00:00,2023-10-27 00:00:00,45
HM-PL-1340,Manufacturing & Receive Plates at Fabrication Shop - Lot 4,55,P2543-R01-Oct24..PR.1.16.2.7,"HM-PL-1040, HM-PL-1330","HM-PL-1040: FF 12, HM-PL-1330: FS","HM-PL-1280, HM-PL-1350","HM-PL-1280: FF 13, HM-PL-1350: FS",2024-01-25 00:00:00,2024-03-20 00:00:00,55
HM-PL-1350,Complete Line Pipe Production - Lot 4,67,P2543-R01-Oct24..PR.1.16.2.7,HM-PL-1340,HM-PL-1340: FS,HM-PL-1380,HM-PL-1380: FS,2024-03-25 00:00:00,2024-05-31 00:00:00,67
HM-PL-1380,Complete External / Internal Coating  - Lot 4,57,P2543-R01-Oct24..PR.1.16.2.7,HM-PL-1350,HM-PL-1350: FS,HM-PL-1360,HM-PL-1360: FS,2024-05-30 00:00:00,2024-07-25 18:00:00,56
HM-PL-1360,Packaging & Final Inspection-Line Pipes (Coated) - Lot 4,17,P2543-R01-Oct24..PR.1.16.2.7,HM-PL-1380,HM-PL-1380: FS,HM-PL-1370,HM-PL-1370: FS,2024-07-10 08:00:00,2024-07-26 18:00:00,16
HM-PL-1370,Ready for Dispatch of Line Pipes (Coated) - Lot 4,8,P2543-R01-Oct24..PR.1.16.2.7,HM-PL-1360,HM-PL-1360: FS,HM-PL-1450,HM-PL-1450: FF 15,2024-07-23 08:00:00,2024-07-30 18:00:00,7
HM-PL-1270,Vendor Document Review of Line Pipes - Lot 5,45,P2543-R01-Oct24..PR.1.16.2.8,HM-PL-1330,HM-PL-1330: SS,HM-PL-1280,HM-PL-1280: FS,2023-09-12 00:00:00,2023-10-27 00:00:00,45
HM-PL-1280,Manufacturing & Receive Plates at Fabrication Shop - Lot 5,19,P2543-R01-Oct24..PR.1.16.2.8,"HM-PL-1340, HM-PL-1270","HM-PL-1340: FF 13, HM-PL-1270: FS","HM-PL-1100, HM-PL-1290","HM-PL-1100: FF 20, HM-PL-1290: FS",2024-04-04 00:00:00,2024-04-23 00:00:00,19
HM-PL-1290,Complete Line Pipe Production - Lot 5,46,P2543-R01-Oct24..PR.1.16.2.8,HM-PL-1280,HM-PL-1280: FS,HM-PL-1320,HM-PL-1320: FS,2024-04-29 00:00:00,2024-06-14 00:00:00,46
HM-PL-1090,Vendor Document Review of Line Pipes - Lot 6,45,P2543-R01-Oct24..PR.1.16.2.4,HM-PL-1030,HM-PL-1030: SS,"HM-PL-1150, HM-PL-1100","HM-PL-1150: SS, HM-PL-1100: FS",2023-09-12 00:00:00,2023-10-27 00:00:00,45
HM-PL-1100,Manufacturing & Receive Plates at Fabrication Shop - Lot 6,47,P2543-R01-Oct24..PR.1.16.2.4,"HM-PL-1280, HM-PL-1090","HM-PL-1280: FF 20, HM-PL-1090: FS","HM-PL-1160, HM-PL-1110","HM-PL-1160: FF 25, HM-PL-1110: FS 10",2024-03-10 00:00:00,2024-04-26 00:00:00,47
HM-PL-1110,Complete Line Pipe Production - Lot 6,99,P2543-R01-Oct24..PR.1.16.2.4,HM-PL-1100,HM-PL-1100: FS 10,HM-PL-1140,HM-PL-1140: FF 28,2024-05-27 00:00:00,2024-09-02 18:00:00,98
HM-PL-1140,Complete External / Internal Coating  - Lot 6,52,P2543-R01-Oct24..PR.1.16.2.4,HM-PL-1110,HM-PL-1110: FF 28,HM-PL-1120,HM-PL-1120: FS,2024-07-17 08:00:00,2024-09-06 18:00:00,51
HM-PL-1150,Vendor Document Review of Line Pipes - Lot 7,45,P2543-R01-Oct24..PR.1.16.2.5,HM-PL-1090,HM-PL-1090: SS,"HM-PL-1390, HM-PL-1210, HM-PL-1160","HM-PL-1390: SS, HM-PL-1210: SS, HM-PL-1160: FS",2023-09-12 00:00:00,2023-10-27 00:00:00,45
HM-PL-1160,Manufacturing & Receive Plates at Fabrication Shop - Lot 7,27,P2543-R01-Oct24..PR.1.16.2.5,"HM-PL-1100, HM-PL-1150","HM-PL-1100: FF 25, HM-PL-1150: FS","HM-PL-1400, HM-PL-1170","HM-PL-1400: FF 14, HM-PL-1170: FS",2024-04-27 00:00:00,2024-05-24 00:00:00,27
HM-PL-1390,Vendor Document Review of Line Pipes - Lot 8,45,P2543-R01-Oct24..PR.1.16.2.9,HM-PL-1150,HM-PL-1150: SS,HM-PL-1400,HM-PL-1400: FS,2023-09-12 00:00:00,2023-10-27 00:00:00,45
HM-PL-1400,Manufacturing & Receive Plates at Fabrication Shop - Lot 8,200,P2543-R01-Oct24..PR.1.16.2.9,"HM-PL-1160, HM-PL-1390","HM-PL-1160: FF 14, HM-PL-1390: FS","HM-PL-1220, HM-PL-1410","HM-PL-1220: FF 21, HM-PL-1410: FS",2023-10-28 00:00:00,2024-05-15 00:00:00,200
HM-PL-1410,Complete Line Pipe Production - Lot 8,29,P2543-R01-Oct24..PR.1.16.2.9,HM-PL-1400,HM-PL-1400: FS,HM-PL-1440,HM-PL-1440: FS,2024-05-16 00:00:00,2024-06-14 00:00:00,29
HM-PL-1440,Complete External / Internal Coating  - Lot 8,29,P2543-R01-Oct24..PR.1.16.2.9,HM-PL-1410,HM-PL-1410: FS,HM-PL-1420,HM-PL-1420: FS,2024-06-21 00:00:00,2024-07-19 18:00:00,28
HM-PL-1420,Packaging & Final Inspection-Line Pipes (Coated) - Lot 8,37,P2543-R01-Oct24..PR.1.16.2.9,HM-PL-1440,HM-PL-1440: FS,HM-PL-1430,HM-PL-1430: FS,2024-07-20 08:00:00,2024-08-26 00:00:00,36
HM-PL-1430,Ready for Dispatch of Line Pipes (Coated) - Lot 8,4,P2543-R01-Oct24..PR.1.16.2.9,HM-PL-1420,HM-PL-1420: FS,HM-PL-1470,HM-PL-1470: FS,2024-08-27 08:00:00,2024-08-30 18:00:00,3
HM-PL-1210,Vendor Document Review of Line Pipes - Lot 9,190,P2543-R01-Oct24..PR.1.16.2.6,HM-PL-1150,HM-PL-1150: SS,HM-PL-1220,HM-PL-1220: FS,2023-09-12 00:00:00,2024-03-20 00:00:00,190
HM-PL-1220,Manufacturing & Receive Plates at Fabrication Shop - Lot 9,200,P2543-R01-Oct24..PR.1.16.2.6,"HM-PL-1400, HM-PL-1210","HM-PL-1400: FF 21, HM-PL-1210: FS",HM-PL-1230,HM-PL-1230: FS,2023-10-28 00:00:00,2024-05-15 00:00:00,200
HM-PL-1230,Complete Line Pipe Production - Lot 9,65,P2543-R01-Oct24..PR.1.16.2.6,HM-PL-1220,HM-PL-1220: FS,HM-PL-1260,HM-PL-1260: FS,2024-05-16 08:00:00,2024-07-19 18:00:00,64
HM-PL-1260,Complete External / Internal Coating  - Lot 9,41,P2543-R01-Oct24..PR.1.16.2.6,HM-PL-1230,HM-PL-1230: FS,"HM-PL-1250, HM-PL-960, HM-PL-1240","HM-PL-1250: FS, HM-PL-960: FS, HM-PL-1240: FS",2024-07-20 08:00:00,2024-08-30 00:00:00,40
HM-PL-0080,Receipt at site and inspection of Line Pipes - Lot 1 (Coated),8,P2543-R01-Oct24..PR.1.16.3,"ML1001-A01, ML1002, HM-PL-0050","ML1001-A01: FS, ML1002: FS, HM-PL-0050: SS 4","HM-PL-0090, C-52-06CR-PL-ME-2800, C-52-HG01-PL-ME-2800","HM-PL-0090: FS, C-52-06CR-PL-ME-2800: FS 4, C-52-HG01-PL-ME-2800: FS",2024-07-05 08:00:00,2024-07-12 18:00:00,7
HM-PL-0090,Receipt at site and inspection of Line Pipes - Lot 2 (Coated),14,P2543-R01-Oct24..PR.1.16.3,"HM-PL-1010, HM-PL-0080","HM-PL-1010: FS, HM-PL-0080: FS","HM-PL-0100, C-52-0506-PL-ME-2800, C-52-HG01-PL-ME-2800","HM-PL-0100: FS, C-52-0506-PL-ME-2800: FS 4, C-52-HG01-PL-ME-2800: FS",2024-07-13 08:00:00,2024-07-26 18:00:00,13
HM-PL-1450,Receipt at site and inspection of Line Pipes - Lot 4 (Coated),52,P2543-R01-Oct24..PR.1.16.3,HM-PL-1370,HM-PL-1370: FF 15,ML1509-D3,ML1509-D3: FF,2024-07-24 08:00:00,2024-09-13 18:00:00,51
HM-PL-0100,Receipt at site and inspection of Line Pipes - Lot 3 (Coated),31,P2543-R01-Oct24..PR.1.16.3,"HM-PL-1070, HM-PL-0090","HM-PL-1070: FF 5, HM-PL-0090: FS","C-4W-SVHG-PIPEL-1000, C-52-0102-PL-ME-2800, C-52-0203-PL-ME-2800, C-52-0304-PL-ME-2800","C-4W-SVHG-PIPEL-1000: FS, C-52-0102-PL-ME-2800: FF, C-52-0203-PL-ME-2800: FF 7, C-52-0304-PL-ME-2800: SS",2024-08-26 08:00:00,2024-09-26 08:00:00,31
HM-PL-0250,Vendor Document Review of Hot Tapping Material,14,P2543-R01-Oct24..PR.1.24.1,HS-GN-0230,HS-GN-0230: FS,HM-PL-0260,HM-PL-0260: FS,2024-03-01 00:00:00,2024-03-15 00:00:00,14
HM-PL-0460,Vendor Document Review of Pig Signaler,95,P2543-R01-Oct24..PR.1.19.2,"ML1041-C03, HP-ME-1140","ML1041-C03: FS, HP-ME-1140: FS",HM-PL-0470,HM-PL-0470: FS,2024-05-23 00:00:00,2024-08-25 18:00:00,94
HM-PL-0560,Vendor Document Review of Hot Incution Bend,58,P2543-R01-Oct24..PR.1.1.2,HP-ME-1190,HP-ME-1190: FS,HM-PL-0570,HM-PL-0570: FS,2023-11-29 00:00:00,2024-01-26 00:00:00,58
HM-PL-0670,Vendor Document Review of Isolating Joints,41,P2543-R01-Oct24..PR.1.3.2,HP-ME-1240,HP-ME-1240: FS,HM-PL-0680,HM-PL-0680: FS,2023-11-30 00:00:00,2024-01-10 00:00:00,41
HM-PL-0770,Vendor Document Review of Pigging & Split Tee,71,P2543-R01-Oct24..PR.1.2.2,"HP-ME-1290, HE-PL-3720","HP-ME-1290: FS, HE-PL-3720: FS",HM-PL-0780,HM-PL-0780: FS,2024-05-27 00:00:00,2024-08-05 18:00:00,70
